name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
dublin,2023-12-10T20:00:00,9.5,4.7,6.7,82.37,0,0,,0,0,80.6,54.7,267,986.7,89,19.3,0,0,0,,Partially cloudy,wind,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-10T21:00:00,8.9,4.4,6.3,83.93,0,0,,0,0,69.5,40.8,270,990.2,89,21.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-10T22:00:00,8.9,4.8,6.8,86.6,0,0,,0,0,59.4,36.1,270,992.3,88.9,19.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-10T23:00:00,8.8,5,6.9,87.67,0,0,,0,0,62.3,29.8,267,994.3,88.9,18.6,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-11T00:00:00,7.9,3.8,6.3,89.32,0.224,100,rain,0,0,51.5,30.7,264,995.5,55.9,21.1,0,0,0,,"Rain, Partially cloudy",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-11T01:00:00,8.1,4.1,7,93.29,0,0,,0,0,53.3,29.1,267,996.1,55.9,17.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-11T02:00:00,8,4.6,7.2,94.15,0,0,,0,0,52.2,23.4,260,997.2,85.1,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-11T03:00:00,8,4.3,6.8,91.8,0,0,,0,0,43.6,25.9,267,998.3,89,14.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-11T04:00:00,7.3,3.2,5.6,88.38,0,0,,0,0,47.9,29,270,999.2,89,14.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-11T05:00:00,7.5,3.8,5.3,86.05,0,0,,0,0,44.6,24.6,263,1000.2,87.5,19.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-11T06:00:00,7.2,3.6,5.3,87.99,0.002,100,rain,0,0,37.1,22.3,264,1000.4,89,19.2,0,0,0,,"Rain, Partially cloudy",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-11T07:00:00,6.7,3.8,5,89.15,0,0,,0,0,38.5,15.8,247,1001.4,78,19.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-11T08:00:00,6.6,3.6,4.9,89.06,0,0,,0,0,38.5,15.6,241,1001.8,34,20.4,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-11T09:00:00,6,3.1,4.3,89.18,0,0,,0,0,33.1,14.4,250,1002.4,19.7,20.4,11,0,0,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-11T10:00:00,6.9,4,5,87.59,0,0,,0,0,30.2,16.3,241,1003.2,17.1,21,60,0.2,1,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-11T11:00:00,7.7,5.1,5.6,86.89,0,0,,0,0,29.5,14.7,234,1003.2,17.2,21,137,0.5,1,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-11T12:00:00,8.3,6.1,5.9,84.9,0,0,,0,0,18.7,12.7,246,1003.2,27.6,21.7,165,0.6,2,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-11T13:00:00,9.6,8.3,5.8,77.31,0,0,,0,0,18,9.5,225,1002.4,46.1,22.4,58,0.2,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-11T14:00:00,10,9.1,5.9,75.96,0,0,,0,0,21.2,7.4,166,1002.1,49.9,22.4,62,0.2,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-11T15:00:00,8.9,7,6,82.17,0,0,,0,0,23,11.4,123,1001.8,61.1,22.4,39,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-11T16:00:00,8.8,6.1,6,82.82,0,0,,0,0,22,17.8,127,1001,77.4,21.7,0,0,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-11T17:00:00,8.8,5.7,6.2,83.56,0,0,,0,0,22.7,21.3,139,1000.1,77.4,20.4,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-11T18:00:00,8.9,6.3,7.8,92.41,0.017,100,rain,0,0,20.5,17.3,126,999.1,85.1,9.7,0,0,0,,"Rain, Partially cloudy",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-11T19:00:00,9.8,7,8.9,93.86,0,0,,0,0,23,21.6,129,998.1,92.2,7.7,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-11T20:00:00,10.3,10.3,9.6,95.52,0,0,,0,0,25.9,20.3,144,997,90.3,5.6,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-11T21:00:00,10.3,10.3,9.6,95.84,0,0,,0,0,26.6,19.6,147,996.3,90.4,7.2,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-11T22:00:00,10,10,9,93.19,0,0,,0,0,21.2,10.7,188,995.5,89,9.4,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-11T23:00:00,9.9,7.8,8.2,88.81,0,0,,0,0,14.4,15.2,202,995.3,52.8,17.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-12T00:00:00,9.7,8,8.1,89.19,6.797,100,rain,0,0,3.6,12,206,995.2,74.2,17.2,0,0,0,,"Rain, Partially cloudy",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-12T01:00:00,9.1,7.5,7.8,91.37,0,0,,0,0,3.6,10.8,186,994.5,69.1,17.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-12T02:00:00,8.9,6.9,7.3,89.91,0,0,,0,0,4,12.5,210,994.6,80.2,23.7,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,03969099999,03967099999"
dublin,2023-12-12T03:00:00,9.1,7.3,7.3,89,0,0,,0,0,4.3,11.6,190,994,75.2,23.7,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,03969099999,03967099999"
dublin,2023-12-12T04:00:00,8,6.1,6.7,91.55,0,0,,0,0,4.3,10.8,125,993.4,80.1,23.7,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,03969099999,03967099999"
dublin,2023-12-12T05:00:00,7.5,5.5,6.5,93.24,0,0,,0,0,4.7,10.7,150,993,70.3,23.6,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,03969099999,03967099999"
dublin,2023-12-12T06:00:00,5.6,5.6,4.4,92.33,0,0,,0,1,1.1,4.5,172,992.8,67.8,23.6,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,03969099999,03967099999"
dublin,2023-12-12T07:00:00,6.3,4.6,5.6,95.47,0,0,,0,0,2.9,8,228,992.7,80.3,19.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,03969099999,03967099999"
dublin,2023-12-12T08:00:00,6.9,6.9,6.1,94.64,0,0,,0,0,5.8,4.5,332,992.8,75.3,24.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,03969099999,03967099999"
dublin,2023-12-12T09:00:00,5.3,3.8,5,97.92,0,0,,0,0,7.9,7,269,992.5,62.4,18.4,12,0,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-12T10:00:00,6.4,4.5,6.3,99.46,0,0,,0,0,11.9,9,291,992.4,76,16.5,40,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-12T11:00:00,7.6,5.4,7.6,99.64,0,0,,0,0,15.1,12.5,304,992.9,89,0.8,107,0.4,1,,Partially cloudy,fog,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-12T12:00:00,8.1,6,7.8,97.39,0.002,100,rain,0,0,19.8,12.3,292,992.7,89,14.7,56,0.2,1,,"Rain, Partially cloudy",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-12T13:00:00,8.6,6.6,7.8,94.42,0,0,,0,0,26.3,12.7,296,993.2,90.4,13.1,37,0.1,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-12T14:00:00,8.6,6.4,7.8,94.99,0,0,,0,0,28.8,13.5,299,993.2,89,15.3,53,0.2,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-12T15:00:00,8.5,6.4,7.8,95.09,0,0,,0,0,26.6,13.2,295,993.3,89.1,15.2,21,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-12T16:00:00,8.1,5.7,7.5,95.74,0,0,,0,0,22.7,14.3,292,993.7,90.4,13.1,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-12T17:00:00,8,5.3,7.2,94.49,0,0,,0,0,25.2,16.3,306,994.5,90.4,12.8,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-12T18:00:00,8,5.2,7.1,94.07,0.299,100,rain,0,0,26.3,17.1,304,995.4,92.2,13.6,0,0,0,,"Rain, Overcast",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-12T19:00:00,8,5.2,7.2,94.16,0,0,,0,0,26.6,17.5,317,996.3,90.4,4.7,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-12T20:00:00,8,5.1,7,93.57,0,0,,0,0,27,18.1,349,997.1,92.2,10,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-12T21:00:00,8,4.8,6.9,92.5,0,0,,0,0,24.8,20.8,343,998.4,89,13.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-12T22:00:00,7.9,4.9,6.7,92.15,0,0,,0,0,27,18.2,330,999.4,90.3,15.3,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-12T23:00:00,7.7,4.5,6.1,89.48,0,0,,0,0,29.2,19.8,327,1000.3,90.3,15.4,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-13T00:00:00,7.4,3.8,5.9,90.49,0.001,100,rain,0,0,28.4,22.4,330,1001.2,90.3,15.4,0,0,0,,"Rain, Overcast",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-13T01:00:00,7.3,3.7,5.8,90.4,0,0,,0,0,33.1,22.5,323,1002.1,90.4,9.9,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-13T02:00:00,7.1,3.4,5.6,90.47,0,0,,0,0,35.3,22.5,330,1002.5,92.2,15.4,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-13T03:00:00,7.1,3.4,5.8,91.11,0,0,,0,0,40,23.4,330,1004.3,92.1,15.4,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-13T04:00:00,7.1,3.6,5.2,87.68,0,0,,0,0,39.2,20.8,340,1005.4,92.1,13.4,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-13T05:00:00,6.3,2.7,4.9,90.27,0,0,,0,0,36,20.4,343,1006.3,46.2,15.4,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-13T06:00:00,6,2.6,4.1,87.75,0,0,,0,0,28.8,18.2,333,1007.3,34,15.4,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-13T07:00:00,4.9,1.2,3.9,93.17,0,0,,0,0,29.2,18.8,311,1008.5,17.2,17.3,0,0,0,,Clear,clear-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-13T08:00:00,4,0.6,2.6,90.5,0,0,,0,0,27.4,14.8,310,1009.4,17.2,17.3,0,0,0,,Clear,clear-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-13T09:00:00,3.6,-0.3,2.8,94.48,0,0,,0,0,25.9,16.8,294,1010.5,19.7,17.9,11,0,0,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-13T10:00:00,4.7,0.7,3.7,93.21,0,0,,0,0,23.4,20,302,1011.5,19.7,17.9,56,0.2,1,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-13T11:00:00,5.9,2.7,4.2,88.75,0,0,,0,0,27,16.1,322,1012.4,27.6,19.9,128,0.5,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-13T12:00:00,6.8,3.8,4.1,83.14,0,0,,0,0,29.5,16.6,319,1012.6,27.6,20.5,141,0.5,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-13T13:00:00,7.1,4.3,4.6,83.93,0,0,,0,0,29.2,15.5,318,1013.3,27.6,23.7,63,0.2,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-13T14:00:00,7.3,4.9,4,79.79,0,0,,0,0,28.1,12.7,318,1013.4,28.9,23.8,40,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-13T15:00:00,6.9,5.2,3.9,81.42,0,0,,0,0,26.6,8.4,290,1014,27.6,23.8,18,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-13T16:00:00,5.1,2.2,2.9,85.72,0,0,,0,0,25.9,13.2,264,1014.5,27.7,23.7,0,0,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-13T17:00:00,3.6,1.2,2.1,90.38,0,0,,0,0,21.2,8.9,261,1015.3,27.6,22.4,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-13T18:00:00,3.6,1.1,2.7,94.05,0,0,,0,0,17.6,9.4,252,1015.5,25.3,22.4,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-13T19:00:00,4.1,1.8,3.4,95.18,0,0,,0,0,17.3,9.4,241,1015.6,34.3,22.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-13T20:00:00,5.8,3.6,4.4,90.55,0,0,,0,0,15.1,10.3,224,1015.6,85.2,21.7,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-13T21:00:00,5.8,3.8,4.2,88.95,0,0,,0,0,13.3,9.4,219,1015.5,85.2,21.1,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-13T22:00:00,6.1,3.5,4.4,88.55,0,0,,0,0,10.8,12.6,223,1015.4,89.1,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-13T23:00:00,6.8,4.2,4.8,87.5,0,0,,0,0,10.1,13.2,200,1015.3,89.1,13.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-14T00:00:00,6.9,3.7,5.3,89.57,0.079,100,rain,0,0,11.2,17.7,196,1014.4,93,9.9,0,0,0,,"Rain, Overcast",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-14T01:00:00,7.4,4.1,5.9,90.26,0,0,,0,0,11.2,19.5,203,1014.1,96.1,15.3,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-14T02:00:00,7.3,3.8,6.3,93.11,0,0,,0,0,37.1,22,227,1013.7,93,15.2,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-14T03:00:00,7.9,4.6,6.9,92.91,0,0,,0,0,35.3,21.5,237,1014.2,93,15.2,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-14T04:00:00,8,5.1,7.2,94.16,0,0,,0,0,45,18.7,230,1013.6,94.2,10.7,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-14T05:00:00,8.5,5.3,7.8,95.16,0,0,,0,0,44.6,21.5,244,1014.3,94.2,15.2,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-14T06:00:00,8.9,5.9,8,94.2,0,0,,0,0,36.4,20.3,250,1015.2,93,6.3,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-14T07:00:00,7.6,4.8,6.8,94.19,0,0,,0,0,37.8,16.7,262,1016.2,85.1,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-14T08:00:00,7.5,4.7,5.8,89.11,0,0,,0,0,36.4,16.1,257,1017.3,53.4,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-14T09:00:00,7.1,3.8,5.3,88.51,0,0,,0,0,33.8,19.2,260,1018.4,85.1,17.2,7,0,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-14T10:00:00,7.8,5.1,4.8,81.59,0,0,,0,0,29.9,15.6,254,1019.3,89.1,17.2,28,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-14T11:00:00,7.9,5.1,5,81.63,0,0,,0,0,29.9,17.2,260,1020.2,89.1,17.2,37,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-14T12:00:00,8.5,5.8,4.1,73.78,0.001,100,rain,0,0,34.6,17.8,257,1020.4,89,17.2,54,0.2,1,,"Rain, Partially cloudy",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-14T13:00:00,8.6,6.4,4.2,73.92,0,0,,0,0,34.9,13.6,247,1020.6,89,17.2,69,0.2,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-14T14:00:00,8.6,5.4,5.2,79.39,0,0,,0,0,36,21.6,258,1021.4,87.8,17.2,70,0.3,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-14T15:00:00,8.1,6,5,80.7,0,0,,0,0,36.7,12.7,250,1021.9,83.9,17.8,32,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-14T16:00:00,8.1,6.1,5,80.48,0,0,,0,0,33.5,11.6,250,1023,89.1,17.2,0,0,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-14T17:00:00,8,5.8,4.9,80.55,0,0,,0,0,28.4,12.4,247,1023.5,89.1,17.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-14T18:00:00,8.1,5.8,4.9,80.62,0,0,,0,0,25.6,13.4,244,1024.5,89.1,17.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-14T19:00:00,8,5.6,4.9,80.54,0,0,,0,0,26.3,14.1,237,1025.4,89.1,17.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-14T20:00:00,8,5.4,4.8,80.11,0,0,,0,0,23.8,15.8,247,1026.2,89.1,17.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-14T21:00:00,8.1,5.8,4.1,75.95,0,0,,0,0,22.3,13,237,1026.5,89,17.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-14T22:00:00,8.1,5.7,4.4,77.76,0,0,,0,0,20.2,13.8,237,1027.2,89.1,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-14T23:00:00,7.9,5.3,4,75.93,0,0,,0,0,18.4,15.8,247,1027.6,89,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-15T00:00:00,8.1,5.4,4.1,75.98,0,0,,0,0,20.2,15.8,247,1028.5,89,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-15T01:00:00,7.9,5,4.4,78.91,0,0,,0,0,20.5,17.4,247,1029.2,89,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-15T02:00:00,7.7,5.4,5,82.93,0,0,,0,0,25.6,13,240,1029.4,89,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-15T03:00:00,7.3,4.7,5.2,86.07,0,0,,0,0,27,14.4,223,1029.3,89.1,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-15T04:00:00,8,5.4,4.7,79.56,0,0,,0,0,23.8,15.8,236,1029.5,89,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-15T05:00:00,8.1,5.5,4,75.36,0,0,,0,0,25.2,16.1,233,1030.2,89.1,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-15T06:00:00,8.1,5.8,3.8,74.27,0,0,,0,0,26.3,13.8,230,1030.5,89,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-15T07:00:00,8.6,6,3.8,72.29,0,0,,0,0,25.2,15.8,216,1031.3,88.9,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-15T08:00:00,8.6,6,3.8,72.1,0,0,,0,0,22.3,16,220,1031.5,88.8,15.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-15T09:00:00,8,5.5,3.4,72.71,0,0,,0,0,19.1,14.6,227,1032.2,85,18.5,14,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-15T10:00:00,8.6,5.8,4.1,73.8,0,0,,0,0,8.6,17.8,223,1032.9,87.8,18.5,47,0.2,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-15T11:00:00,9.1,6.2,6,81,0,0,,0,0,8.3,19.7,224,1033.1,87.8,18.5,102,0.4,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-15T12:00:00,10.3,10.3,7.3,81.73,0,0,,0,0,7.9,19.7,227,1032.8,85.2,19.8,155,0.6,2,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-15T13:00:00,10.6,10.6,7.8,82.81,0,0,,0,0,32.8,19.7,219,1032.4,87.8,18.5,86,0.3,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-15T14:00:00,10.6,10.6,8.3,85.77,0,0,,0,0,41,25.1,220,1032.3,87.8,18,60,0.2,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-15T15:00:00,10.6,10.6,8.2,84.89,0,0,,0,0,46.8,21,227,1032.2,66.4,18.4,19,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-15T16:00:00,10.1,10.1,8.5,89.9,0,0,,0,0,44.6,19.8,225,1032.2,62,19.7,0,0,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-15T17:00:00,10.8,10.8,8.9,88.33,0,0,,0,0,43.6,20.7,230,1032.3,83.9,18.4,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-15T18:00:00,10.9,10.9,8.9,87.57,0.003,100,rain,0,0,33.5,20.5,230,1032.4,74.2,17.9,0,0,0,,"Rain, Partially cloudy",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
