name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
dublin,2024-01-05T23:00:00,2.1,-2.1,1,92.07,0,0,,0,0,32.8,17,264,1013.9,19.7,15.3,0,0,0,,Clear,clear-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-06T00:00:00,2,-2.3,1.1,93.17,0.001,100,rain,0,0,30.6,17.3,262,1014.5,17.2,15.3,0,0,0,,Rain,rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-06T01:00:00,1.9,-1.9,0.9,93.25,0,0,,0,0,32,13.8,257,1015.3,17.2,15.9,0,0,0,,Clear,clear-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-06T02:00:00,2,-2.2,0.6,89.95,0,0,,0,0,31.3,16.9,259,1015.6,17.2,15.9,0,0,0,,Clear,clear-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-06T03:00:00,1.5,-2.4,0.4,92.54,0,0,,0,0,30.2,14.4,264,1016.4,17.2,15.9,0,0,0,,Clear,clear-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-06T04:00:00,1.2,-2.8,0.5,94.82,0,0,,0,0,30.2,14.7,267,1016.6,17.2,16,0,0,0,,Clear,clear-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-06T05:00:00,1.1,-3.4,0.2,93.66,0,0,,0,0,29.2,17.5,263,1017.3,17.2,15.9,0,0,0,,Clear,clear-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-06T06:00:00,0.9,-3.5,0.2,94.79,0,0,,0,0,28.8,16.7,264,1017.6,35.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-06T07:00:00,1.4,-3,0.7,95.6,0,0,,0,0,28.8,16.7,265,1018.5,17.3,15.3,0,0,0,,Clear,clear-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-06T08:00:00,1,-3.7,0.1,93.66,0,0,,0,0,27.7,18.2,272,1019.4,17.2,16.6,0,0,0,,Clear,clear-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-06T09:00:00,0.9,-3.9,0,94.09,0,0,,0,0,27,18.2,275,1020.4,28.8,17.2,9,0,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-06T10:00:00,1.7,-2.7,0.8,93.43,0,0,,0,0,27.7,17.9,272,1020.9,17.2,17.9,28,0.1,0,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-06T11:00:00,2.4,-1.7,1.4,93.11,0,0,,0,0,27.4,16.8,275,1021.5,17.2,17.9,128,0.5,1,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-06T12:00:00,3.9,0.1,2.2,88.19,0.002,100,rain,0,0,29.9,17.5,277,1021.6,17.2,21.8,169,0.6,2,,Rain,rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-06T13:00:00,5,1.6,3.1,86.99,0,0,,0,0,31,16.8,284,1021.6,17.2,21.8,51,0.2,1,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-06T14:00:00,5.7,2.4,3.2,84.29,0,0,,0,0,31,16.5,284,1021.6,17.2,21.8,39,0.1,0,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-06T15:00:00,5.8,3.1,3.6,85.75,0,0,,0,0,29.9,12.7,265,1022.5,17.2,21.8,19,0.1,0,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-06T16:00:00,4.7,2.4,2.9,87.65,0,0,,0,0,27,10,258,1023.3,17.2,21.8,7,0,0,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-06T17:00:00,2.5,-1.4,1.1,90.46,0,0,,0,0,24.1,15.5,269,1023.7,17.2,20.5,0,0,0,,Clear,clear-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-06T18:00:00,1.8,-2.7,0.9,94.19,0,0,,0,0,23,18.2,282,1024.3,17.2,19.2,0,0,0,,Clear,clear-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-06T19:00:00,1.4,-2.4,0.7,94.99,0,0,,0,0,22.7,13.7,272,1024.5,17.2,19.1,0,0,0,,Clear,clear-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-06T20:00:00,1.5,-1.2,1,96.34,0,0,,0,0,21.2,8.7,245,1025.4,17.2,19.1,0,0,0,,Clear,clear-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-06T21:00:00,1.2,-2.5,1,98.6,0,0,,0,0,20.5,12.5,275,1025.5,46.1,19.1,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-06T22:00:00,1,-3.1,0.7,97.67,0,0,,0,0,19.4,15,286,1025.5,47.4,14.7,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-06T23:00:00,0.7,-3.2,0,94.88,0,0,,0,0,19.8,13.5,286,1025.7,19.7,14.6,0,0,0,,Clear,clear-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-07T00:00:00,-0.3,-4.1,-0.7,97.2,0,0,,0,0,20.2,11.9,284,1026.6,24.8,14.6,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-07T01:00:00,0,-3.8,-0.2,98.97,0,0,,0,0,20.5,11.9,269,1026.8,19.7,15.2,0,0,0,,Clear,clear-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-07T02:00:00,0.1,-3.3,-0.3,96.57,0,0,,0,0,20.2,10.8,302,1027.4,26.2,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-07T03:00:00,-1.2,-4.3,-1.5,97.64,0,0,,0,0,19.1,8.4,290,1027.6,17.2,15.2,0,0,0,,Clear,clear-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-07T04:00:00,-1.4,-4.9,-2,95.45,0,0,,0,0,18,9.9,293,1027.8,14.2,15.2,0,0,0,,Clear,clear-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-07T05:00:00,-1.8,-5.4,-2.5,94.52,0,0,,0,0,16.6,10.1,294,1028.5,27.5,12.5,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-07T06:00:00,-1.7,-5.5,-2.6,93.88,0,0,,0,0,15.5,10.4,292,1028.7,38.5,11.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-07T07:00:00,-2.5,-6.4,-2.7,98.08,0,0,,0,0,16.2,10.5,266,1029.5,40.4,6,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-07T08:00:00,-2.8,-7.2,-3.6,94.1,0,0,,0,0,16.2,12.5,279,1029.8,26.2,5.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-07T09:00:00,-2.7,-7.3,-3.5,94.66,0,0,,0,0,17.6,13.1,274,1030.6,21.1,7.7,9,0,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-07T10:00:00,-1.6,-5.4,-2.2,95.62,0,0,,0,0,17.3,10.5,273,1030.7,32.8,2.7,19,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-07T11:00:00,-0.5,-3.7,-1.2,94.75,0,0,,0,0,17.3,9.4,273,1031.4,32.8,8.3,74,0.3,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-07T12:00:00,0.6,-2.6,-0.2,94.23,0.003,100,"rain,snow",0,0,16.9,10.1,283,1031.5,39.6,11.2,163,0.6,2,,"Snow, Rain, Partially cloudy",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-07T13:00:00,0,0,-0.4,97.17,0,0,,0,0,18,4.7,252,1031.5,74.1,10.6,40,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-07T14:00:00,1.4,-1.1,0.6,94.38,0,0,,0,0,17.3,8.3,298,1031.2,61.1,11.5,70,0.3,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-07T15:00:00,1.1,-0.8,0.9,98.06,0,0,,0,0,16.6,6.3,283,1031.5,66.2,13.5,21,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-07T16:00:00,1.7,0.1,1.1,95.84,0,0,,0,0,14,5.6,259,1031.6,81.2,14.5,11,0,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-07T17:00:00,0.7,-1.3,0.2,96.17,0,0,,0,0,11.5,6.3,296,1032.2,72.8,14.4,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-07T18:00:00,-0.1,-2.2,-0.9,94.84,0,0,,0,0,8.3,6,280,1032.5,27.6,10.5,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-07T19:00:00,-0.9,-2.8,-1.4,96.16,0,0,,0,0,9,5.6,295,1032.6,41.2,10.5,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-07T20:00:00,-0.3,-3.1,-0.4,99.6,0,0,,0,0,7.2,8,74,1033.2,67.7,11.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-07T21:00:00,0.6,-1.7,0.5,98.86,0,0,,0,0,5.8,7,51,1033.1,75.4,12,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-07T22:00:00,1.6,1.6,1.2,97.25,0,0,,0,0,5,4.7,110,1033.3,67.4,12,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-07T23:00:00,2.5,0.6,2.2,97.97,0,0,,0,0,4.7,6.9,109,1033.5,87.8,9.1,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-08T00:00:00,2.5,-0.6,1.8,95.22,2.987,100,rain,0,0,4.3,11,67,1033.6,89,9.8,0,0,0,,"Rain, Partially cloudy",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-08T01:00:00,2.8,1.2,2.1,94.78,0,0,,0,0,9.7,6,50,1033.6,78.1,13.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-08T02:00:00,1.9,-0.8,1.1,94.04,0,0,,0,0,13.7,9.4,141,1033.6,43.8,19.1,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-08T03:00:00,1.2,-0.8,-0.1,90.65,0,0,,0,0,11.5,6.6,81,1033.7,67.8,17,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-08T04:00:00,1.7,-0.9,0.6,92.47,0,0,,0,0,9.7,8.4,87,1034.1,87.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-08T05:00:00,2.6,-0.5,1.8,94.5,0,0,,0,0,14,11.6,117,1034.1,89,17.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-08T06:00:00,3.3,-0.2,0.6,82.09,0,0,,0,0,20.5,14.7,110,1034.2,89,19.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-08T07:00:00,3.8,0.1,0.4,78.76,0,0,,0,0,25.6,16.1,101,1034.3,87.8,19.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-08T08:00:00,3.9,-0.1,-0.8,71.03,0,0,,0,0,29.5,18.8,97,1034.5,89,19.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-08T09:00:00,3.9,-0.9,-0.2,74.6,0,0,,0,0,30.2,24.6,103,1035,89,21.7,0,0,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-08T10:00:00,3.8,-0.3,-0.7,72.37,0,0,,0,0,29.9,18.5,116,1035.3,89,21.8,18,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-08T11:00:00,3.8,0.1,-0.4,73.78,0,0,,0,0,31.7,16.6,116,1035.6,89.1,21.8,32,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-08T12:00:00,4.5,0.4,-0.8,68.65,0.003,100,rain,0,0,37.4,20.4,110,1035.5,89.1,21.8,54,0.2,1,,"Rain, Partially cloudy",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-08T13:00:00,4.6,0.7,-0.8,67.71,0,0,,0,0,38.5,19.8,107,1035.2,77.3,21.8,95,0.3,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-08T14:00:00,4.6,0.4,-1.3,65.67,0,0,,0,0,38.5,21.4,100,1035,72.6,21.8,134,0.5,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-08T15:00:00,4.6,0.8,-2,62.04,0,0,,0,0,37.4,18.9,104,1034.5,74.2,21.8,49,0.2,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-08T16:00:00,4,-0.3,-1.9,65.3,0,0,,0,0,38.2,20.8,90,1034.5,78.1,21.8,12,0,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-08T17:00:00,3.8,-0.7,-2.1,65.81,0,0,,0,0,39.2,21.4,87,1035,89,20.6,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-08T18:00:00,3.5,-0.8,-2.3,65.49,0,0,,0,0,38.9,20.2,97,1034.6,76.8,19.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-08T19:00:00,3.8,-0.6,-3.1,60.76,0,0,,0,0,45.4,21,104,1035.2,89,19.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-08T20:00:00,3.1,-1.4,-2.3,67.58,0,0,,0,0,45.4,20.6,100,1035.2,89.1,19.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-08T21:00:00,3.4,-1.4,-2.7,64.1,0,0,,0,0,46.8,24.2,97,1035.1,89,19.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-08T22:00:00,3.2,-2.1,-2.6,65.61,0,0,,0,0,46.4,28.2,97,1035,87.8,19.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-08T23:00:00,3.1,-2.3,-3.2,63.35,0,0,,0,0,51.5,29.2,97,1034.6,91.7,19.2,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-09T00:00:00,3.5,-1.7,-4.1,57.55,0,0,,0,0,48.2,28,101,1034.6,89,19.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-09T01:00:00,3.7,-1.3,-3.8,57.91,0,0,,0,0,53.6,27.2,97,1034.3,93,19.2,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-09T02:00:00,3.7,-1.3,-3.6,59.04,0,0,,0,0,52.2,26.2,97,1034,93,17.3,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-09T03:00:00,3.8,-1.6,-3.7,58.16,0,0,,0,0,44.6,30.6,101,1034.1,89,17.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-09T04:00:00,3.8,-1.5,-3.9,57.32,0,0,,0,0,52.9,30.2,100,1034.2,89,17.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-09T05:00:00,3.3,-1.9,-3.2,62.18,0,0,,0,0,52.9,28.2,97,1033.6,89.1,19.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-09T06:00:00,3.8,-1.5,-3.4,59.58,0,0,,0,0,51.1,30.1,97,1033.5,89,18.5,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-09T07:00:00,3.8,-1.5,-3.1,61.01,0,0,,0,0,50,29.2,104,1034,89,18.6,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-09T08:00:00,3.9,-1.5,-1.8,66.17,0,0,,0,0,48.6,32.3,90,1034.1,87.8,18.5,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-09T09:00:00,3.7,-1.7,-2.2,65.41,0,0,,0,0,46.8,30.7,90,1034.3,87.8,18.5,0,0,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-09T10:00:00,4,-1.3,-2,64.97,0,0,,0,0,45.7,30.9,90,1034.6,87.7,19.2,39,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-09T11:00:00,4.1,-1.4,-1.9,64.78,0,0,,0,0,49,33.4,90,1035,75.4,21.1,35,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-09T12:00:00,4.7,-0.2,-1.3,64.8,0,0,,0,0,50.8,28.6,97,1034.7,81,21.8,97,0.3,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-09T13:00:00,4.8,0.2,-1.6,63.45,0,0,,0,0,51.1,25.8,92,1034.9,73.5,21.7,40,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-09T14:00:00,4.6,-0.4,-1.3,65.6,0,0,,0,0,48.6,30.2,80,1034.2,65,21.8,33,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-09T15:00:00,4.4,-0.7,-1.3,66.67,0,0,,0,0,44.6,29.5,80,1034.2,81.1,21.8,25,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-09T16:00:00,4,-1.1,-1,69.78,0,0,,0,0,41.4,28.9,80,1034.3,80.9,21.8,11,0,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-09T17:00:00,3.9,-1,-1,70.69,0,0,,0,0,37.8,25.5,73,1034.6,75.4,19.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-09T18:00:00,4,-0.9,-0.9,70.13,0,0,,0,0,38.9,27,70,1035,81.2,18.5,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-09T19:00:00,3.9,-1.5,-1,70.45,0,0,,0,0,40,31.4,70,1035,81.2,18.5,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-09T20:00:00,4,-1,-0.9,70.46,0,0,,0,0,40.3,27.8,77,1035,83.5,17.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-09T21:00:00,4,-0.6,-0.2,73.81,0,0,,0,0,46.4,24.1,80,1035.1,87.8,17.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-09T22:00:00,4,-1.1,-0.1,74.41,0,0,,0,0,41.8,28.9,71,1035.1,87.4,17.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-09T23:00:00,3.9,-1.2,-0.5,72.56,0,0,,0,0,42.1,29.1,77,1035.1,83.6,17.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-10T00:00:00,3.9,-1.3,-0.7,71.73,0,0,,0,0,37.1,29.1,73,1035.1,83.5,19.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-10T01:00:00,3.7,-1.6,-1,71.51,0,0,,0,0,38.2,29.9,70,1035,83.5,19.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-10T02:00:00,3.8,-1.4,-0.9,71.37,0,0,,0,0,36.4,28.4,77,1034.6,75.7,19.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-10T03:00:00,3.8,-1.3,-0.9,71.58,0,0,,0,0,34.9,27.8,80,1034.6,83.7,21.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-10T04:00:00,4.1,-0.3,-0.3,73.12,0,0,,0,0,34.2,22.1,78,1035,81.9,21.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-10T05:00:00,4,-0.8,-0.2,74.21,0,0,,0,0,33.1,25.1,74,1034.5,87.8,21.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-10T06:00:00,4.6,0,0.4,74.67,0,0,,0,0,36.4,24.7,71,1034.3,87.8,22.5,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-10T07:00:00,4.8,0.2,0.2,72.24,0,0,,0,0,36.7,25.7,80,1034.3,87.8,22.5,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-10T08:00:00,4.9,0.6,0.1,71.25,0,0,,0,0,36.7,23.4,71,1034.9,87.8,22.5,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-10T09:00:00,5,1,0.8,73.93,0,0,,0,0,34.2,20.8,72,1035,89,22.5,7,0,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-10T10:00:00,5.7,2.3,0.8,70.7,0,0,,0,0,31.7,17.5,68,1035.1,89,22.5,12,0,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-10T11:00:00,5.9,1.8,1.8,74.73,0,0,,0,0,31,24.3,73,1035.2,89,23.2,46,0.2,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-10T12:00:00,6.4,2.5,2.5,76.25,0,0,,0,0,33.1,23.1,56,1035,87.4,22.5,100,0.4,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-10T13:00:00,5.9,2.1,1.3,72.39,0,0,,0,0,33.1,21.3,74,1034.9,89,36.2,46,0.2,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-10T14:00:00,5.9,2.2,2,76.2,0,0,,0,0,30.2,19.9,61,1034.5,87.8,21.2,46,0.2,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-10T15:00:00,5.8,2.4,2,76.65,0,0,,0,0,31,17.3,40,1034.4,89.1,21.2,30,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-10T16:00:00,5.6,2.2,1.6,75.59,0,0,,0,0,31.3,16.8,43,1034.5,88.9,19.9,0,0,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-10T17:00:00,5.2,1.9,2.6,83.33,0,0,,0,0,28.8,15.9,40,1034.6,89.1,20.4,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-10T18:00:00,5.1,1.4,2.9,85.79,0.075,100,rain,0,0,21.2,18.6,44,1035,90.3,16.2,0,0,0,,"Rain, Overcast",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-01-10T19:00:00,5.5,2.2,2.4,80.35,0,0,,0,0,26.3,16.3,54,1035.2,89,17.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
